paper,new_seq_data,data_availability,alternative.id,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,subject,title,type,update.policy,url,volume,abstract,language,short.container.title,published.online,year.published,file,da,nsd,predicted,notes,assertion,author,link,license,reference,update_to,subtitle,funder,doi_no_underscore
https://journals.asm.org/doi/10.1128/jvi.00074-20,No,No,10.1128/JVI.00074-20,Journal of Virology,4/11/20,3/5/22,6/16/20,10.1128/jvi.00074-20,12/30/24,"0022-538X,1098-5514",13,6/16/20,235,NA,10.1128,American Society for Microbiology,0,Crossref,73,73,27,NA,Development of a 3Mut-Apex-Stabilized Envelope Trimer That Expands HIV-1 Neutralization Breadth When Used To Boost Fusion Peptide-Directed Vaccine-Elicited Responses,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/jvi.00074-20,94,"<jats:p>A major hurdle to the development of an effective HIV-1 vaccine is the elicitation of serum responses capable of neutralizing circulating strains of HIV, which are extraordinarily diverse in sequence and often highly neutralization resistant. Recently, we showed how sera with 20 to 30% neutralization breadth could, nevertheless, be elicited in standard vaccine test animals by priming with the most prevalent N-terminal 8 residues of the HIV-1 fusion peptide (FP8), followed by boosting with a stabilized BG505-envelope (Env) trimer. Here, we show that subsequent boosting with a 3mut-apex-stabilized consensus C-Env trimer, modified to have the second most prevalent FP8 sequence, elicits higher neutralization breadth than that induced by continued boosting with the stabilized BG505-Env trimer. With increased neutralizing breadth elicited by boosting with a heterologous trimer containing the second most prevalent FP8 sequence, the fusion peptide-directed immune-focusing approach moves a step closer toward realizing an effective HIV-1 vaccine regimen.</jats:p>",en,J Virol,NA,2020,Data/html/10.1128_jvi.00074-20.html,Yes,No,Data/predicted/10.1128_jvi.00074-20.csv,protein,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/jb.01677-09,No,No,10.1128/JB.01677-09,Journal of Bacteriology,1/30/10,7/29/21,2010-04,10.1128/jb.01677-09,10/14/23,"0021-9193,1098-5530",7,2010-04,235,1824-1831,10.1128,American Society for Microbiology,0,Crossref,56,56,25,NA,Structural Homology between the C-Terminal Domain of the PapC Usher and Its Plug,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/jb.01677-09,192,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            P pili are extracellular appendages responsible for the targeting of uropathogenic
            <jats:italic>Escherichia coli</jats:italic>
            to the kidney. They are assembled by the chaperone-usher (CU) pathway of pilus biogenesis involving two proteins, the periplasmic chaperone PapD and the outer membrane assembly platform, PapC. Many aspects of the structural biology of the Pap CU pathway have been elucidated, except for the C-terminal domain of the PapC usher, the structure of which is unknown. In this report, we identify a stable and folded fragment of the C-terminal region of the PapC usher and determine its structure using both X-ray crystallography and nuclear magnetic resonance (NMR) spectroscopy. These structures reveal a β-sandwich fold very similar to that of the plug domain, a domain of PapC obstructing its translocation domain. This structural similarity suggests similar functions in usher-mediated pilus biogenesis, playing out at different stages of the process. This structure paves the way for further functional analysis targeting surfaces common to both the plug and the C-terminal domain of PapC.
          </jats:p>",en,J Bacteriol,NA,2010,Data/html/10.1128_jb.01677-09.html,Yes,No,Data/predicted/10.1128_jb.01677-09.csv,protein,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mbio.02660-18,No,No,10.1128/mBio.02660-18,mBio,7/8/19,9/18/23,8/27/19,10.1128/mbio.02660-18,9/11/24,"2161-2129,2150-7511",4,8/27/19,235,NA,10.1128,American Society for Microbiology,0,Crossref,71,71,27,NA,Targeting Mannitol Metabolism as an Alternative Antimicrobial Strategy Based on the Structure-Function Study of Mannitol-1-Phosphate Dehydrogenase in Staphylococcus aureus,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mbio.02660-18,10,"<jats:p>Due to the shortage of effective antibiotics against drug-resistant<jats:named-content content-type=""genus-species"">Staphylococcus aureus</jats:named-content>, new targets are urgently required to develop next-generation antibiotics. We investigated mannitol-1-phosphate dehydrogenase of<jats:named-content content-type=""genus-species"">S. aureus</jats:named-content>USA300 (<jats:italic>Sa</jats:italic>M1PDH), a key enzyme regulating intracellular mannitol levels, and explored the possibility of using<jats:italic>Sa</jats:italic>M1PDH as a target for developing antibiotic. Since mannitol is necessary for maintaining the cellular redox and osmotic potential, the homeostatic imbalance caused by treatment with a<jats:italic>Sa</jats:italic>M1PDH inhibitor or knockout of the gene encoding<jats:italic>Sa</jats:italic>M1PDH results in bacterial cell death through oxidative and/or mannitol-dependent cytolysis. We elucidated the molecular mechanism of<jats:italic>Sa</jats:italic>M1PDH and the structural basis of substrate and inhibitor recognition by enzymatic and structural analyses of<jats:italic>Sa</jats:italic>M1PDH. Our results strongly support the concept that targeting of<jats:italic>Sa</jats:italic>M1PDH represents an alternative strategy for developing a new class of antibiotics that cause bacterial cell death not by blocking key cellular machinery but by inducing cytolysis and reducing stress tolerance through inhibition of the mannitol pathway.</jats:p>",en,mBio,NA,2019,Data/html/10.1128_mbio.02660-18.html,Yes,No,Data/predicted/10.1128_mbio.02660-18.csv,protein,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/jb.01465-08,No,No,10.1128/JB.01465-08,Journal of Bacteriology,12/6/08,7/29/21,2/15/09,10.1128/jb.01465-08,11/19/24,"0021-9193,1098-5530",4,2/15/09,235,1258-1267,10.1128,American Society for Microbiology,0,Crossref,51,51,156,NA,"Toxin-Antitoxin Systems in
            <i>Escherichia coli</i>
            Influence Biofilm Formation through YjgK (TabA) and Fimbriae",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/jb.01465-08,191,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            The roles of toxin-antitoxin (TA) systems in bacteria have been debated. Here, the role of five TA systems in regard to biofilm development was investigated (listed as toxin/antitoxin: MazF/MazE, RelE/RelB, ChpB, YoeB/YefM, and YafQ/DinJ). Although these multiple TA systems were reported previously to not impact bacterial fitness, we found that deletion of the five TA systems decreased biofilm formation initially (8 h) on three different surfaces and then increased biofilm formation (24 h) by decreasing biofilm dispersal. Whole-transcriptome profiling revealed that the deletion of the five TA systems induced expression of a single gene,
            <jats:italic>yjgK</jats:italic>
            , which encodes an uncharacterized protein; quantitative real-time PCR (qRT-PCR) confirmed consistent induction of this gene (at 8, 15, and 24 h). Corroborating the complex phenotype seen upon deleting the TA systems, overexpression of YjgK decreased biofilm formation at 8 h and increased biofilm formation at 24 h; deletion of
            <jats:italic>yjgK</jats:italic>
            also affected biofilm formation in the expected manner by increasing biofilm formation after 8 h and decreasing biofilm formation after 24 h. In addition, YjgK significantly reduced biofilm dispersal. Whole-transcriptome profiling revealed YjgK represses fimbria genes at 8 h (corroborated by qRT-PCR and a yeast agglutination assay), which agrees with the decrease in biofilm formation upon deleting the five TA systems at 8 h, as well as that seen upon overexpressing YjgK. Sand column assays confirmed that deleting the five TA systems reduced cell attachment. Furthermore, deletion of each of the five toxins increased biofilm formation at 8 h, and overexpression of the five toxins repressed biofilm formation at 8 h, a result that is opposite that of deleting all five TA systems; this suggests that complex regulation occurs involving the antitoxins. Also, the ability of the global regulator Hha to reduce biofilm formation was dependent on the presence of these TA systems. Hence, we suggest that one role of TA systems is to influence biofilm formation.
          </jats:p>",en,J Bacteriol,NA,2009,Data/html/10.1128_jb.01465-08.html,Yes,No,Data/predicted/10.1128_jb.01465-08.csv,microarray,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/aem.00359-13,No,No,10.1128/AEM.00359-13,Applied and Environmental Microbiology,3/23/13,2/23/22,2013-06,10.1128/aem.00359-13,9/12/24,"0099-2240,1098-5336",11,2013-06,235,3400-3405,10.1128,American Society for Microbiology,0,Crossref,36,36,39,NA,Improved Transferase/Hydrolase Ratio through Rational Design of a Family 1 β-Glucosidase from Thermotoga neapolitana,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/aem.00359-13,79,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Alkyl glycosides are attractive surfactants because of their high surface activity and good biodegradability and can be produced from renewable resources. Through enzymatic catalysis, one can obtain well-defined alkyl glycosides, something that is very difficult to do using conventional chemistry. However, there is a need for better enzymes to get a commercially feasible process. A thermostable β-glucosidase from the well-studied glycoside hydrolase family 1 from
            <jats:named-content content-type=""genus-species"">Thermotoga neapolitana</jats:named-content>
            ,
            <jats:italic>Tn</jats:italic>
            Bgl1A, was mutated in an attempt to improve its value for synthesis of alkyl glycosides. This was done by rational design using prior knowledge from structural homologues together with a recently generated model of the enzyme in question. Three out of four studied mutations increased the hydrolytic reaction rate in an aqueous environment, while none displayed this property in the presence of an alcohol acceptor. This shows that even if the enzyme resides in a separate aqueous phase, the presence of an organic solvent has a great influence. We could also show that a single amino acid replacement in a less studied part of the aglycone subsite, N220F, improves the specificity for transglycosylation 7-fold and thereby increases the potential yield of alkyl glycoside from 17% to 58%.
          </jats:p>",en,Appl Environ Microbiol,NA,2013,Data/html/10.1128_aem.00359-13.html,Yes,No,Data/predicted/10.1128_aem.00359-13.csv,"confirmation seq on a plasmid for enzyme bioengineering, reference to the deposited sequences of things they're using",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/jvi.00942-09,No,No,10.1128/JVI.00942-09,Journal of Virology,10/1/09,3/5/22,12/15/09,10.1128/jvi.00942-09,11/19/24,"0022-538X,1098-5514",24,12/15/09,235,12895-12906,10.1128,American Society for Microbiology,0,Crossref,62,62,114,NA,Crystal Structure of a Novel Conformational State of the Flavivirus NS3 Protein: Implications for Polyprotein Processing and Viral Replication,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/jvi.00942-09,83,"<jats:title>ABSTRACT</jats:title>
          <jats:p>The flavivirus genome comprises a single strand of positive-sense RNA, which is translated into a polyprotein and cleaved by a combination of viral and host proteases to yield functional proteins. One of these, nonstructural protein 3 (NS3), is an enzyme with both serine protease and NTPase/helicase activities. NS3 plays a central role in the flavivirus life cycle: the NS3 N-terminal serine protease together with its essential cofactor NS2B is involved in the processing of the polyprotein, whereas the NS3 C-terminal NTPase/helicase is responsible for ATP-dependent RNA strand separation during replication. An unresolved question remains regarding why NS3 appears to encode two apparently disconnected functionalities within one protein. Here we report the 2.75-Å-resolution crystal structure of full-length Murray Valley encephalitis virus NS3 fused with the protease activation peptide of NS2B. The biochemical characterization of this construct suggests that the protease has little influence on the helicase activity and vice versa. This finding is in agreement with the structural data, revealing a single protein with two essentially segregated globular domains. Comparison of the structure with that of dengue virus type 4 NS2B-NS3 reveals a relative orientation of the two domains that is radically different between the two structures. Our analysis suggests that the relative domain-domain orientation in NS3 is highly variable and dictated by a flexible interdomain linker. The possible implications of this conformational flexibility for the function of NS3 are discussed.</jats:p>",en,J Virol,NA,2009,Data/html/10.1128_jvi.00942-09.html,Yes,No,Data/predicted/10.1128_jvi.00942-09.csv,protein,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.03651-22,No,No,10.1128/spectrum.03651-22,Microbiology Spectrum,3/21/23,4/13/23,4/13/23,10.1128/spectrum.03651-22,4/14/23,2165-0497,2,4/13/23,235,NA,10.1128,American Society for Microbiology,0,Crossref,78,78,0,NA,Intra-Domain Residue Coevolution in Transcription Factors Contributes to DNA Binding Specificity,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/spectrum.03651-22,11,"<jats:p>While unraveling DNA-binding specificity of TFs is the key to understanding the basis and molecular mechanism of gene expression regulation, identifying the critical determinants that contribute to DNA binding specificity remains a major challenge. In this study, we provided evidence showing that coevolving residues in TF domains contributed to DNA binding specificity.</jats:p>",en,Microbiol Spectr,NA,2023,Data/html/10.1128_spectrum.03651-22.html,Yes,No,Data/predicted/10.1128_spectrum.03651-22.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/jb.184.8.2260-2272.2002,No,No,10.1128/JB.184.8.2260-2272.2002,Journal of Bacteriology,7/27/02,4/23/23,4/15/02,10.1128/jb.184.8.2260-2272.2002,8/7/24,"0021-9193,1098-5530",8,4/15/02,235,2260-2272,10.1128,American Society for Microbiology,0,Crossref,76,76,58,NA,Evolutionary Analysis by Whole-Genome Comparisons,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/jb.184.8.2260-2272.2002,184,"<jats:title>ABSTRACT</jats:title><jats:p>A total of 37 complete genome sequences of bacteria, archaea, and eukaryotes were compared. The percentage of orthologous genes of each species contained within any of the other 36 genomes was established. In addition, the mean identity of the orthologs was calculated. Several conclusions result: (i) a greater absolute number of orthologs of a given species is found in larger species than in smaller ones; (ii) a greater percentage of the orthologous genes of smaller genomes is contained in other species than is the case for larger genomes, which corresponds to a larger proportion of essential genes; (iii) before species can be specifically related to one another in terms of gene content, it is first necessary to correct for the size of the genome; (iv) eukaryotes have a significantly smaller percentage of bacterial orthologs after correction for genome size, which is consistent with their placement in a separate domain; (v) the archaebacteria are specifically related to one another but are not significantly different in gene content from the bacteria as a whole; (vi) determination of the mean identity of all orthologs (involving hundreds of gene comparisons per genome pair) reduces the impact of errors in misidentification of orthologs and to misalignments, and thus it is far more reliable than single gene comparisons; (vii) however, there is a maximum amount of change in protein sequences of 37% mean identity, which limits the use of percentage sequence identity to the lower taxa, a result which should also be true for single gene comparisons of both proteins and rRNA; (viii) most of the species that appear to be specifically related based upon gene content also appear to be specifically related based upon the mean identity of orthologs; (ix) the genes of a majority of species considered in this study have diverged too much to allow the construction of all-encompassing evolutionary trees. However, we have shown that eight species of gram-negative bacteria, six species of gram-positive bacteria, and eight species of archaebacteria are specifically related in terms of gene content, mean identity of orthologs, or both.</jats:p>",en,J Bacteriol,NA,2002,Data/html/10.1128_jb.184.8.2260-2272.2002.html,Yes,No,Data/predicted/10.1128_jb.184.8.2260-2272.2002.csv,used previously published data and included discussion of genbank,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/jvi.00810-17,No,No,10.1128/JVI.00810-17,Journal of Virology,7/13/17,8/24/23,2017-10,10.1128/jvi.00810-17,3/21/24,"0022-538X,1098-5514",19,2017-10,235,NA,10.1128,American Society for Microbiology,0,Crossref,78,78,12,NA,Selective Expression of CCR10 and CXCR3 by Circulating Human Herpes Simplex Virus-Specific CD8 T Cells,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/jvi.00810-17,91,"<jats:title>ABSTRACT</jats:title><jats:p>Herpes simplex virus (HSV) infection is restricted to epithelial cells and neurons and is controlled by CD8 T cells. These cells both traffic to epithelial sites of recurrent lytic infection and to ganglia and persist at the dermal-epidermal junction for up to 12 weeks after lesion resolution. We previously showed that cutaneous lymphocyte-associated antigen (CLA), a functional E-selectin ligand (ESL), is selectively expressed on circulating HSV-2-specific CD8 T cells. CLA/ESL mediates adhesion of T cells to inflamed vascular endothelium. Later stages in T-cell homing involve chemokines (Ch) and lymphocyte chemokine receptors (ChR) for vascular wall arrest and diapedesis. Several candidate ChR have been implicated in skin homing. We measured cell surface ChR on HSV-specific human peripheral blood CD8 T cells and extended our studies to HSV-1. We observed preferential cell surface expression of CCR10 and CXCR3 by HSV-specific CD8 T cells compared to CD8 T cells specific for control viruses, Epstein-Barr virus (EBV) and cytomegalovirus (CMV), and compared to bulk memory CD8 T cells. CXCR3 ligand mRNA levels were selectively increased in skin biopsy specimens from persons with recurrent HSV-2, while the mRNA levels of the CCR10 ligand CCL27 were equivalent in lesion and control skin. Our data are consistent with a model in which CCL27 drives baseline recruitment of HSV-specific CD8 T cells expressing CCR10, while interferon-responsive CXCR3 ligands recruit additional cells in response to virus-driven inflammation.</jats:p><jats:p><jats:bold>IMPORTANCE</jats:bold>HSV-2 causes very localized recurrent infections in the skin and genital mucosa. Virus-specific CD8 T cells home to the site of recurrent infection and participate in viral clearance. The exit of T cells from the blood involves the use of chemokine receptors on the T-cell surface and chemokines that are present in infected tissue. In this study, circulating HSV-2-specific CD8 T cells were identified using specific fluorescent tetramer reagents, and their expression of several candidate skin-homing-associated chemokine receptors was measured using flow cytometry. We found that two chemokine receptors, CXCR3 and CCR10, are upregulated on HSV-specific CD8 T cells in blood. The chemokines corresponding to these receptors are also expressed in infected tissues. Vaccine strategies to prime CD8 T cells to home to HSV lesions should elicit these chemokine receptors if possible to increase the homing of vaccine-primed cells to sites of infection.</jats:p>",en,J Virol,NA,2017,Data/html/10.1128_jvi.00810-17.html,Yes,No,Data/predicted/10.1128_jvi.00810-17.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.00715-23,Yes,Yes,10.1128/mra.00715-23,Microbiology Resource Announcements,12/6/23,8/11/24,1/17/24,10.1128/mra.00715-23,8/12/24,2576-098X,1,1/17/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,12,12,0,NA,"Complete genome of
            <i>Flavobacterium pectinovorum</i>
            str. ZE23VCel01 obtained through Nanopore Q20+ chemistry",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.00715-23,13,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            This study reports the complete genome of
            <jats:italic>Flavobacterium pectinovorum</jats:italic>
            str. ZE23VCel01 isolated from a freshwater environment. By means of Nanopore Q20+ chemistry, the chromosome was assembled as a circular element with a length of 5.9 Mbp, a GC content of 33.58%, and a coverage of 122×.
          </jats:p>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.00811-23,Yes,Yes,10.1128/MRA.00811-23,Microbiology Resource Announcements,12/4/23,8/11/24,1/17/24,10.1128/mra.00811-23,8/12/24,2576-098X,1,1/17/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,10,10,0,NA,Direct metagenomic and amplicon-based Nanopore sequencing of French human monkeypox from clinical specimen,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.00811-23,13,"<jats:title>ABSTRACT</jats:title>
          <jats:p>We report the whole-genome sequence of monkeypox virus obtained using MinION technology (Oxford Nanopore Technologies) from a French clinical specimen during the 2022 epidemic. Amplicon-based sequencing and shotgun metagenomic approaches were directly applied to the sample.</jats:p>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.00847-23,Yes,Yes,10.1128/mra.00847-23,Microbiology Resource Announcements,1/16/24,8/11/24,2/15/24,10.1128/mra.00847-23,8/12/24,2576-098X,2,2/15/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,18,18,0,NA,"High-quality genome resource of a basidiomycetous yeast,
            <i>Moesziomyces antarcticus</i>
            isolate RS1, isolated from rice seed",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.00847-23,13,NA,en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.01108-23,Yes,Yes,10.1128/mra.01108-23,Microbiology Resource Announcements,1/18/24,8/11/24,2/15/24,10.1128/mra.01108-23,8/12/24,2576-098X,2,2/15/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,6,6,0,NA,Coding complete sequence of three segments of Allium deltapartitivirus from Iraq,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.01108-23,13,NA,en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.01039-23,Yes,Yes,10.1128/mra.01039-23,Microbiology Resource Announcements,12/22/23,8/11/24,2/15/24,10.1128/mra.01039-23,8/12/24,2576-098X,2,2/15/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,11,11,0,NA,"Draft genomes of
            <i>Paenibacillus larvae</i>
            isolated from honeybee colonies (
            <i>Apis mellifera</i>
            ) in Fiji",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.01039-23,13,NA,en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,"numbers in a table, not scraped/read",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.01134-23,Yes,Yes,10.1128/mra.01134-23,Microbiology Resource Announcements,1/25/24,8/11/24,2/15/24,10.1128/mra.01134-23,8/12/24,2576-098X,2,2/15/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,16,16,0,NA,Community characterization of soil from the Central Deccan Plateau dry tropical deciduous forest (Ceddtrof) in central India using 16S rRNA gene amplicon sequencing,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.01134-23,13,NA,en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,"numbers in a table, not scraped/read",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.01197-23,Yes,Yes,10.1128/mra.01197-23,Microbiology Resource Announcements,2/9/24,8/11/24,3/12/24,10.1128/mra.01197-23,8/12/24,2576-098X,3,3/12/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,14,14,0,NA,"Complete genome sequence of
            <i>Fusobacterium vincentii</i>
            strain TDC100 isolated from an apical periodontitis lesion",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.01197-23,13,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>
              This study reports the complete genome sequence of
              <jats:italic>Fusobacterium vincentii</jats:italic>
              strain TDC100. The complete circular chromosome of strain TDC100 was obtained and assembled using a combination of short- and long-read sequencing.
            </jats:p>
          </jats:sec>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.00063-24,Yes,Yes,10.1128/mra.00063-24,Microbiology Resource Announcements,2/13/24,8/11/24,3/12/24,10.1128/mra.00063-24,8/12/24,2576-098X,3,3/12/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,7,7,0,NA,"Complete coding genome sequence of a
            <i>Teschovirus A</i>
            genotype strain",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.00063-24,13,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>
              This study reports the complete coding genome sequence of a novel
              <jats:italic>Teschovirus A</jats:italic>
              genotype strain, SG2, isolated from the fecal sample of an infected indigenous pig in western Jiangxi, China.
            </jats:p>
          </jats:sec>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.00038-24,Yes,Yes,10.1128/mra.00038-24,Microbiology Resource Announcements,2/16/24,8/11/24,3/12/24,10.1128/mra.00038-24,8/12/24,2576-098X,3,3/12/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,17,17,0,NA,"Draft genome sequences of three rhodopsin possessing
            <i>Croceitalea</i>
            sp. strains, isolated from the sea surface microlayer in Japan",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.00038-24,13,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>
              Here, we present the draft genome sequences of three
              <jats:italic>Croceitalea</jats:italic>
              sp. strains containing microbial rhodopsins, isolated from the Japanese coastal sea surface microlayer, which is exposed to intense sunlight. This study will contribute to the understanding of the genus
              <jats:italic>Croceitalea</jats:italic>
              and the diversity of microbial rhodopsins.
            </jats:p>
          </jats:sec>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,"numbers in a table, not scraped/read",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.01125-23,Yes,Yes,10.1128/mra.01125-23,Microbiology Resource Announcements,3/21/24,4/11/24,4/11/24,10.1128/mra.01125-23,2/10/25,2576-098X,4,4/11/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,5,5,0,NA,Microbiota of laboratory channel catfish skin mucosa and aquaria water exposed to chloramine-T trihydrate,journal-article,https://doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.01125-23,13,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title/>
            <jats:p>
              Here, we describe the skin mucosa microbiome of channel catfish (
              <jats:italic>Ictalurus punctatus</jats:italic>
              ) before and after exposure to chloramine-T trihydrate. We also describe the aquaria water microbiome after the post-treatment period. These data provide a unique baseline description of skin mucosa and aquaria water microbiome from catfish reared in research aquaria.
            </jats:p>
          </jats:sec>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.01280-23,Yes,Yes,10.1128/mra.01280-23,Microbiology Resource Announcements,3/1/24,4/11/24,4/11/24,10.1128/mra.01280-23,4/12/24,2576-098X,4,4/11/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,13,13,0,NA,Complete genome sequences of six duckweed-associated bacterial strains for studying community assembly in synthetic plant microbiome,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.01280-23,13,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title />
            <jats:p>We report the complete genome sequences of six bacterial strains isolated from a floating macrophyte, duckweed. These six strains, representing the six dominant families of the natural duckweed microbiome, establish a simple model ecosystem when inoculated onto sterilized duckweed. Their genomes would provide insights into community assembly in plant microbiome.</jats:p>
          </jats:sec>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,"numbers in a table, not scraped/read",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://journals.asm.org/doi/10.1128/mra.01052-23,Yes,Yes,10.1128/mra.01052-23,Microbiology Resource Announcements,3/1/24,4/11/24,4/11/24,10.1128/mra.01052-23,4/12/24,2576-098X,4,4/11/24,235,NA,10.1128,American Society for Microbiology,0,Crossref,9,9,0,NA,Complete genome sequence of alfalfa-associated picorna-like virus 2,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,https://doi.org/10.1128/mra.01052-23,13,"<jats:title>ABSTRACT</jats:title>
          <jats:sec>
            <jats:title />
            <jats:p>
              We have previously reported on the detection of an unknown picorna-like virus in alfalfa samples. The exact host of the virus was unclear due to its similarity to the members of
              <jats:italic>Iflaviridae</jats:italic>
              family, which typically infect arthropods. The virus was provisionally named alfalfa-associated picorna-like virus 2. Here, we report a complete genomic sequence of the virus.
            </jats:p>
          </jats:sec>",en,Microbiol Resour Announc,NA,2024,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
