alternative.id,paper,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,title,type,update.policy,url,volume,abstract,language,short.container.title,assertion,author,funder,link,license,reference,published.online,page,update_to,unique_id,html_filename
10.1128/msystems.00826-23,https://journals.asm.org/doi/10.1128/msystems.00826-23,mSystems,2023-11-01,2024-08-11,2023-12-21,10.1128/msystems.00826-23,2024-09-13,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,67,67,6,"Gut bacteria mediated adaptation of diamondback moth,
            <i>Plutella xylostella,</i>
            to secondary metabolites of host plants",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00826-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            The diamondback moth (DBM),
            <jats:italic>Plutella xylostella,</jats:italic>
            has successfully adapted to the potent chemical defenses of Brassicaceae plants that deter most other herbivores. Gut bacteria are increasingly recognized as key to the biology of many species but their role in DBM adaptation to plant defense compounds is not well known. In this study, the secondary metabolites of radish seedlings, rich in flavonoids, were identified by liquid chromatography-mass spectrometry. These secondary metabolites reduced the larval growth of DBM lacking gut bacteria. The effect was rapidly eclipsed by the re-introduction of gut microbiota, which was dominated by
            <jats:italic>Enterobacter</jats:italic>
            (Proteobacteria). Similarly, while treatment with the flavonoid kaempferol adversely affected growth and extended the development time, these were alleviated by the re-introduction of
            <jats:italic>Enterobacter</jats:italic>
            sp. EbPXG5 (EbPXG5) to the DBM gut. EbPXG5 not only degrades kaempferol both
            <jats:italic>in vitro</jats:italic>
            and DBM gut, but is also shown to colonize the gut epithelium, forming a protective biofilm. Genomic sequencing of EbPXG5 showed that metabolic genes were the most abundant, especially those involved in xenobiotic degradation, and the metabolism of terpenoids and polyketides, which could participate in the degradation of plant secondary metabolites such as kaempferol. Overall, our results showed that EbPXG5 is a bacterium common in the gut of DBM larvae and has the
            <jats:italic>in vitro</jats:italic>
            and
            <jats:italic>in vivo</jats:italic>
            capacity to detoxify a major secondary metabolite that is produced in brassica plants as a defense against herbivores. This insect-bacterial association may be an important contributor to the status of DBM as a major pest of brassica crops worldwide.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>In this study, we identify an important role of gut bacteria in mediating the adaptation of diamondback moth (DBM) to plant secondary metabolites. We demonstrate that kaempferol’s presence in radish seedlings greatly reduces the fitness of DBM with depleted gut biota. Reinstatement of gut biota, particularly Enterobacter sp. EbPXG5, improved insect performance by degrading kaempferol. This bacterium was common in the larval gut of DBM, lining the epithelium as a protective film. Our work highlights the role of symbiotic bacteria in insect herbivore adaptation to plant defenses and provides a practical and mechanistic framework for developing a more comprehensive understanding of insect-gut microbe-host plant co-evolution.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00826-23,Data/html/10.1128_msystems.00826-23
10.1128/msystems.00632-23,https://journals.asm.org/doi/10.1128/msystems.00632-23,mSystems,2023-11-10,2024-08-11,2023-12-21,10.1128/msystems.00632-23,2024-08-29,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,46,46,3,"Genomic characterization of the
            <i>C. tuberculostearicum</i>
            species complex, a prominent member of the human skin microbiome",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00632-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            <jats:italic>Corynebacterium</jats:italic>
            is a predominant genus in the skin microbiome, yet its genetic diversity on the skin is incompletely characterized and underrepresented in public databases. We investigated the distribution of
            <jats:italic>Corynebacterium</jats:italic>
            species on the skin and expanded the existing genome reference catalog. We used extant V1-V3 16S rRNA gene sequencing data from 14 body sites of 23 healthy volunteers to characterize
            <jats:italic>Corynebacterium</jats:italic>
            diversity across human skin.
            <jats:italic>Corynebacterium tuberculostearicum</jats:italic>
            , recently proposed to belong to a species complex, is frequently found on human skin. We identified two distinct
            <jats:italic>C. tuberculostearicum</jats:italic>
            ribotypes (A and B) that can be distinguished by variation in the 16S rRNA V1-V3 sequence: ribotype A is distributed across all skin sites, while B is found primarily on the feet. We performed whole genome sequencing of 40
            <jats:italic>C</jats:italic>
            .
            <jats:italic>tuberculostearicum</jats:italic>
            isolates cultured from the skin of five individuals across seven skin sites. We generated five closed
            <jats:italic>C. tuberculostearicum</jats:italic>
            genomes and determined that they are largely syntenic and carry a diversity of methylation patterns, plasmids, and CRISPR/Cas systems. The pangenome of
            <jats:italic>C. tuberculostearicum</jats:italic>
            is open with a core genome size of 1,806 genes and a pangenome size of 5,451 genes. This expanded pangenome enabled the mapping of 24% more
            <jats:italic>C. tuberculostearicum</jats:italic>
            reads from skin metagenomes. We demonstrated differential growth phenotypes of
            <jats:italic>C. tuberculostearicum</jats:italic>
            ribotypes A and B on rich and skin-like media, suggesting functional differences. Finally, while the genomes from this study fall within the
            <jats:italic>C. tuberculostearicum</jats:italic>
            species complex, we propose that ribotype B isolates constitute a putative new species.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              Amplicon sequencing data combined with isolate whole genome sequencing have expanded our understanding of
              <jats:italic>Corynebacterium</jats:italic>
              on the skin. Healthy human skin is colonized by a diverse collection of
              <jats:italic>Corynebacterium</jats:italic>
              species, but
              <jats:italic>Corynebacterium tuberculostearicum</jats:italic>
              predominates on many skin sites. Our work supports the emerging idea that
              <jats:italic>C. tuberculostearicum</jats:italic>
              is a species complex encompassing several distinct species. We produced a collection of genomes that help define this complex, including a potentially new species we term
              <jats:italic>Corynebacterium hallux</jats:italic>
              based on a preference for sites on the feet, whole-genome average nucleotide identity, pangenomic analysis, and growth in skin-like media. This isolate collection and high-quality genome resource set the stage for developing engineered strains for both basic and translational clinical studies.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00632-23,Data/html/10.1128_msystems.00632-23
10.1128/msystems.01037-23,https://journals.asm.org/doi/10.1128/msystems.01037-23,mSystems,2023-11-01,2024-08-11,2023-12-21,10.1128/msystems.01037-23,2024-09-06,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,151,151,4,"Ribosome profiling reveals the fine-tuned response of
            <i>Escherichia coli</i>
            to mild and severe acid stress",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01037-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            The ability to respond to acidic environments is crucial for neutralophilic bacteria.
            <jats:italic>Escherichia coli</jats:italic>
            has a well-characterized regulatory network that triggers a multitude of defense mechanisms to counteract excess protons. Nevertheless, systemic studies of the transcriptional and translational reprogramming of
            <jats:italic>E. coli</jats:italic>
            to different degrees of acid stress have not yet been performed. Here, we used ribosome profiling and RNA sequencing to compare the response of
            <jats:italic>E. coli</jats:italic>
            (pH 7.6) to sudden mild (pH 5.8) and severe near-lethal acid stress (pH 4.4) conditions that mimic passage through the gastrointestinal tract. We uncovered new differentially regulated genes and pathways, key transcriptional regulators, and 18 novel acid-induced candidate small open reading frames. By using machine learning and leveraging large compendia of publicly available
            <jats:italic>E. coli</jats:italic>
            expression data, we were able to distinguish between the response to acid stress and general stress. These results expand the acid resistance network and provide new insights into the fine-tuned response of
            <jats:italic>E. coli</jats:italic>
            to mild and severe acid stress.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              Bacteria react very differently to survive in acidic environments, such as the human gastrointestinal tract.
              <jats:italic>Escherichia coli</jats:italic>
              is one of the extremely acid-resistant bacteria and has a variety of acid-defense mechanisms. Here, we provide the first genome-wide overview of the adaptations of
              <jats:italic>E. coli</jats:italic>
              K-12 to mild and severe acid stress at both the transcriptional and translational levels. Using ribosome profiling and RNA sequencing, we uncover novel adaptations to different degrees of acidity, including previously hidden stress-induced small proteins and novel key transcription factors for acid defense, and report mRNAs with pH-dependent differential translation efficiency. In addition, we distinguish between acid-specific adaptations and general stress response mechanisms using denoising autoencoders. This workflow represents a powerful approach that takes advantage of next-generation sequencing techniques and machine learning to systematically analyze bacterial stress responses.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.01037-23,Data/html/10.1128_msystems.01037-23
10.1128/msystems.00883-23,https://journals.asm.org/doi/10.1128/msystems.00883-23,mSystems,2023-10-19,2024-08-11,2023-12-21,10.1128/msystems.00883-23,2024-09-19,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,52,52,13,"Mobilome-driven partitions of the resistome in
            <i>Salmonella</i>",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00883-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Mobile genetic elements (MGEs) or mobilomes promote the mobilization and dissemination of antimicrobial resistance genes (ARGs), serving as critical drivers for antimicrobial resistance (AMR) accumulation, interaction, and persistence. However, systematic and quantitative evaluations of the role of mobilome in spreading resistome in a bacterial pathogen remain unaddressed, partially due to the lack of closed genomes. Here, we examined MGEs across 1,817
            <jats:italic>Salmonella</jats:italic>
            isolates with complete genomic sequences from 58 countries between 1911 and 2022. We found the plasmid harboring 69.8% ARGs to be the largest ARG reservoir, correlated with serovar-based evolution in most
            <jats:italic>Salmonella</jats:italic>
            lineages. Prophages, specifically RCS47 and SJ46, play a crucial role in the plasmids’ plasticity and the acquisition of ARGs. Furthermore, distinct ARG accumulation, including resistance toward last-resort antibiotics, exhibited an MGE-favored manner. Certain socioeconomic and ecological factors, as additional layers of mediators, are associated with the preferential distribution of MGE-mediated ARGs in
            <jats:italic>Salmonella</jats:italic>
            . Collectively, this study demonstrated an uncharted knowledge of the segmentation of
            <jats:italic>Salmonella</jats:italic>
            resistome driven by mobilome, elucidating dynamic drivers and distinct mediators for resistome development that are of immediate relevance for targeted interventions.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              Antimicrobial resistance (AMR) has become a significant global challenge, with an estimated 10 million deaths annually by 2050. The emergence of AMR is mainly attributed to mobile genetic elements (MGEs or mobilomes), which accelerate wide dissemination among pathogens. The interaction between mobilomes and AMR genes (or resistomes) in
              <jats:italic>Salmonella</jats:italic>
              , a primary cause of diarrheal diseases that results in over 90 million cases annually, remains poorly understood. The available fragmented or incomplete genomes remain a significant limitation in investigating the relationship between AMR and MGEs. Here, we collected the most extensive closed
              <jats:italic>Salmonella</jats:italic>
              genomes (
              <jats:italic>n</jats:italic>
              = 1,817) from various sources across 58 countries. Notably, our results demonstrate that resistome transmission between
              <jats:italic>Salmonella</jats:italic>
              lineages follows a specific pattern of MGEs and is influenced by external drivers, including certain socioeconomic factors. Therefore, targeted interventions are urgently needed to mitigate the catastrophic consequences of
              <jats:italic>Salmonella</jats:italic>
              AMR.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00883-23,Data/html/10.1128_msystems.00883-23
10.1128/msystems.00796-23,https://journals.asm.org/doi/10.1128/msystems.00796-23,mSystems,2023-11-28,2024-08-11,2023-12-21,10.1128/msystems.00796-23,2024-09-12,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,84,84,1,"Insights into virulence: structure classification of the
            <i>Vibrio parahaemolyticus</i>
            RIMD mobilome",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00796-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            <jats:italic>Vibrio parahaemolyticus</jats:italic>
            (
            <jats:italic>Vpar</jats:italic>
            ) is a major cause of seafood-related gastroenteritis. A pandemic strain, RIMD2210633 (RIMD), has emerged from ancestors due to virulence mechanisms acquired through horizontal gene transfer (HGT). Mobile genetic elements play an essential role in RIMD pathogenicity, but they evolve rapidly and are challenging for sequence-based homology detection and functional inference. Guided by the Evolutionary Classification of protein Domains (ECOD), we utilized structure-assisted homology detection of high-quality AlphaFold models for RIMD proteins to augment their functional interpretation. This approach detected 7,107 domains from 3,970 RIMD proteins and classified them into the ECOD hierarchy, providing functional insights into 80% of the proteome. RIMD proteins originating from HGT were identified by comparison against 86 complete proteomes of other
            <jats:italic>Vpar</jats:italic>
            strains. The resulting RIMD mobilome is enriched with phage markers and bacterial defense domains. Evolutionary classification of known HGT proteins suggests they provide selective advantages against the human host, phage, and other stresses. Compared to a pre-pandemic strain, we found fast-evolving proteins with potential involvement in RIMD virulence and phage avoidance. These findings provide vital insights into bacterial evolution, pathogenic mechanisms, and adaptation strategies while offering testable hypotheses for experimental studies and an online resource for future investigation of the RIMD proteome.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              The pandemic
              <jats:italic>Vpar</jats:italic>
              strain RIMD causes seafood-borne illness worldwide. Previous comparative genomic studies have revealed pathogenicity islands in RIMD that contribute to the success of the strain in infection. However, not all virulence determinants have been identified, and many of the proteins encoded in known pathogenicity islands are of unknown function. Based on the EOCD database, we used evolution-based classification of structure models for the RIMD proteome to improve our functional understanding of virulence determinants acquired by the pandemic strain. We further identify and classify previously unknown mobile protein domains as well as fast evolving residue positions in structure models that contribute to virulence and adaptation with respect to a pre-pandemic strain. Our work highlights key contributions of phage in mediating seafood born illness, suggesting this strain balances its avoidance of phage predators with its successful colonization of human hosts.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00796-23,Data/html/10.1128_msystems.00796-23
10.1128/msystems.00702-23,https://journals.asm.org/doi/10.1128/msystems.00702-23,mSystems,2023-12-06,2024-08-11,2023-12-21,10.1128/msystems.00702-23,2024-08-26,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,75,75,3,"A singular PpaA/AerR-like protein in
            <i>Rhodospirillum rubrum</i>
            rules beyond the boundaries of photosynthesis in response to the intracellular redox state",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00702-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Photosynthesis (PS) in purple non-Sulfur bacteria (PNSB) is strictly controlled to avoid energy consumption and to prevent oxidative stress when oxygen is present. PpsR, a transcriptional repressor encoded in the photosynthesis gene cluster (PGC), is one of the main players in the regulation of PS-related genes. In some cases, PpsR does not sense the environmental cue by itself but delegates this task to other proteins like PpaA/AerR anti-repressors, which can ultimately affect PpsR affinity to some promoter regions. In this work, the effects of locus Rru_A0625 product (HP1) on PS regulation of
            <jats:italic>Rhodospirillum rubrum</jats:italic>
            were studied by mutation/complementation and transcriptomic strategies. Rru_A0625 is located next to
            <jats:italic>ppsR</jats:italic>
            gene, just like other PpaA/AerR members, and its deletion annuls pigment synthesis in dark micro/anaerobic growth conditions. HP1 shows similarity to PpaA/AerR anti-repressors family, although it does not possess their typical cobalamin binding domain. A transcriptomic analysis of Rru_A0625 deletion mutant showed that HP1 not only has effects on bacteriochlorophyll and carotenoid biosynthesis, but also many other biological processes in the cell. The most notorious is the impact on the transcription of the nitrogenase complex components and accessory proteins. Our results suggest that this new member of the PpaA/AerR family has evolved losing the canonical cobalamin binding domain, but not the redox sensing capability, conserving a not fully understood mechanism of PS regulation.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              <jats:italic>Rhodospirillum rubrum</jats:italic>
              vast metabolic versatility places it as a remarkable model bacterium and an excellent biotechnological chassis. The key component of photosynthesis (PS) studied in this work (HP1) stands out among the other members of PpaA/AerR anti-repressor family since it lacks the motif they all share: the cobalamin B-12 binding motif. Despite being reduced and poorly conserved, HP1 stills controls PS as the other members of the family, allowing a fast response to changes in the redox state of the cell. This work also shows that HP1 absence affects genes from relevant biological processes other than PS, including nitrogen fixation and stress response. From a biotechnological perspective, HP1 could be manipulated in approaches where PS is not necessary, such as hydrogen or polyhydroxyalkanoates production, to save energy.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00702-23,Data/html/10.1128_msystems.00702-23
10.1128/msystems.00471-23,https://journals.asm.org/doi/10.1128/msystems.00471-23,mSystems,2023-11-15,2024-08-11,2023-12-21,10.1128/msystems.00471-23,2024-08-12,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,59,59,1,Interactome between ASFV and host immune pathway proteins,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00471-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>African swine fever virus (ASFV) causes severe acute hemorrhagic disease with high mortality in domestic pigs but minimal or no symptoms to warthogs, for which the underlying mechanism remains elusive. ASFV encodes numerous proteins to disturb host immune responses via interacting with host proteins. In this study, we deciphered the comprehensive protein-protein interaction (PPI) network between ASFV and host immune pathways by the recombination-based library vs library high-throughput yeast two-hybrid screening. This PPI network contains both ASFV-host PPI and ASFV-ASFV PPI information, providing a comprehensive ASFV-host interactome landscape. We further explored the ASFV-host PPI difference between domestic pigs and warthogs. Moreover, the inhibitory effect of ASFV proteins in the PPI with cGAS-STING pathway on IFN-I and NF-κB promoter activity was screened to investigate the ASFV-host PPI functions. Our work will help the exploration of ASFV pathogenesis and the development of anti-ASFV vaccine and ASFV-resistant transgenic pigs.</jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>African swine fever (ASF), caused by African swine fever virus (ASFV), has become a major crisis for the pork industry in recent years. The mechanism for ASFV pathology and the clinical symptoms difference of ASF between domestic pigs and reservoir hosts remain to be elucidated. We deciphered the comprehensive protein-protein interaction (PPI) network between ASFV and host immune pathways. The intensive PPI network contained both ASFV-host immune pathway PPI and ASFV-ASFV PPI information, providing a comprehensive ASFV-host interaction landscape. Furthermore, the ASFV-host PPI difference between domestic pigs and warthogs was explored, which will be instructive for exploring essential candidates involved in ASFV pathology. Moreover, we screened the inhibitory effect of ASFV proteins in the PPI with cGAS-STING pathway on IFN-I and NF-κB, further providing possible functions of ASFV-host PPI network in innate immune regulation.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00471-23,Data/html/10.1128_msystems.00471-23
10.1128/msystems.00828-23,https://journals.asm.org/doi/10.1128/msystems.00828-23,mSystems,2023-10-31,2024-08-11,2023-12-21,10.1128/msystems.00828-23,2024-08-12,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,40,40,1,Cross-cohort single-nucleotide-variant profiling of gut microbiota suggests a novel gut-health assessment approach,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00828-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Adaptive evolutionary changes can precede the ecological changes in the gut microbial communities under constant host selection pressure, yet their association with host diseased status was underexplored. Explore shared disease-associated single-nucleotide variants (SNVs) in gut microbes spanning diverse human diseases. We performed a meta-analysis of 1,711 gut metagenomic samples from 16 case-control studies spanning 12 human diseases and included an additional 446-member cohort for validation. Overall, healthy individuals carried more mutated resident gut microbes, and more SNVs, mainly involving the short-chain fatty acids (SCFAs) producing bacteria. Furthermore, the widespread differences in base variant bias of gut microbes were observed between healthy and nonhealthy subjects suggesting divergent gut microbial evolutionary directions under different host medical conditions. We further found that nonsynonymous SNVs can lead to the loss of function of four SCFA-production genes in nonhealthy populations, among which two genes (i.e.,
            <jats:italic>ack</jats:italic>
            and
            <jats:italic>scpC</jats:italic>
            ) from
            <jats:italic>Faecalibacterium prausnitzii</jats:italic>
            C and
            <jats:italic>Bacteroides stercoris,</jats:italic>
            respectively, were externally validated. Subsequently, we developed a novel gut microbiome health index based on the SNV rate of all mutated strains, classifying host health states with 74.23% accuracy, and validated with high accuracy (AUROC = 69.28%). Our study highlights the importance of employing the genetic variability in gut microbiome to characterize the gut microbial adaptation that can also predict human chronic diseases.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>Most studies focused much on the change in abundance and often failed to explain the microbiome variation related to disease conditions, Herein, we argue that microbial genetic changes can precede the ecological changes associated with the host physiological changes and, thus, would offer a new information layer from metagenomic data for predictive modeling of diseases. Interestingly, we preliminarily found a few genetic biomarkers on SCFA production can cover most chronic diseases involved in the meta-analysis. In the future, it is of both scientific and clinical significance to further explore the dynamic interactions between adaptive evolution and ecology of gut microbiota associated with host health status.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00828-23,Data/html/10.1128_msystems.00828-23
10.1128/msystems.00703-23,https://journals.asm.org/doi/10.1128/msystems.00703-23,mSystems,2023-11-01,2024-08-11,2023-12-21,10.1128/msystems.00703-23,2024-08-12,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,106,106,0,Limitation of amino acid availability by bacterial populations during enhanced colitis in IBD mouse model,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00703-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            Members of the Enterobacteriaceae and
            <jats:italic>Enterococcus</jats:italic>
            are associated with persistent gut inflammation due to rapid colonization combined with pathogenic tendencies. Here, we investigated the functions of gut microbial populations resulting in persistent gut inflammation. In this study, we utilized the IL-10 knockout mouse model and induced colitis using dextran sulfate sodium (2%) after development. Dams during gestation were provided cefoperazone to induce vertically transmitted dysbiosis in the pups that were monitored in this study. We characterized the dysbiotic gut microbial community and potential crosstalk of these microbes, and host gene expression changes to identify bacterial populations and potential functions that were involved in gut inflammation. We isolated Enterobacteriaceae populations from mice to validate the utilization of sulfur-containing amino acids. Members of Enterobacteriaceae and
            <jats:italic>Enterococcus</jats:italic>
            were highly detected in inflamed mice. Enterobacteriaceae populations containing L-cysteine dioxygenase were strongly correlated with the upregulation of host gene
            <jats:italic>CSAD</jats:italic>
            , responsible for cysteine breakdown. We observed that bacterial isolates from dysbiotic mice displayed increased growth rates when supplemented with L-cysteine, highlighting the use of sulfur metabolism. Our results show that microbial populations use alternate metabolisms and sequester host nutrients for growth, associated with inflammation in the gut.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>Inflammatory bowel disease is associated with an increase in Enterobacteriaceae and Enterococcus species; however, the specific mechanisms are unclear. Previous research has reported the associations between microbiota and inflammation, here we investigate potential pathways that specific bacteria populations use to drive gut inflammation. Richie et al. show that these bacterial populations utilize an alternate sulfur metabolism and are tolerant of host-derived immune-response products. These metabolic pathways drive host gut inflammation and fuel over colonization of these pathobionts in the dysbiotic colon. Cultured isolates from dysbiotic mice indicated faster growth supplemented with L-cysteine, showing these microbes can utilize essential host nutrients.</jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00703-23,Data/html/10.1128_msystems.00703-23
10.1128/msystems.01189-23,https://journals.asm.org/doi/10.1128/msystems.01189-23,mSystems,2023-12-21,2024-08-11,2023-12-21,10.1128/msystems.01189-23,2024-08-12,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,0,0,0,"2023 Acknowledgment of
            <i>mSystems Ad Hoc</i>
            Reviewers",journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.01189-23,8,NA,en,mSystems,,,,,,,NA,NA,,10.1128_msystems.01189-23,Data/html/10.1128_msystems.01189-23
10.1128/msystems.00643-23,https://journals.asm.org/doi/10.1128/msystems.00643-23,mSystems,2023-11-29,2024-08-11,2023-12-21,10.1128/msystems.00643-23,2024-08-29,2379-5077,6,2023-12-21,235,10.1128,American Society for Microbiology,0,Crossref,73,73,2,Natural product biosynthetic potential reflects macroevolutionary diversification within a widely distributed bacterial taxon,journal-article,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,http://dx.doi.org/10.1128/msystems.00643-23,8,"<jats:title>ABSTRACT</jats:title>
          <jats:p>
            <jats:italic>Flavobacteriaceae</jats:italic>
            spp. are key players in global biogeochemical cycling and are known for their versatile carbohydrate and peptide catabolism. However, it is currently unknown whether secondary metabolism traits underlie their broad range of occurrence across the earth’s biomes. We examined 2,680 genomes to unveil an unprecedented phylogenetic signal dictating natural product biosynthesis diversification within the
            <jats:italic>Flavobacteriaceae</jats:italic>
            family. The distribution of secondary metabolite biosynthetic gene clusters (BGCs) across genomes usually follows macroevolutionary, genus-specific patterns. Noticeably, 88.6% of the observed BGCs were inferred to lead to the biosynthesis of likely novel natural products. We found an unanticipated, large diversity of taxon-specific BGCs encoding carotenoid and flexirubin pigments, the vast majority of which awaiting formal description. In particular,
            <jats:italic>Aquimarina</jats:italic>
            and
            <jats:italic>Kordia</jats:italic>
            spp. possessed large genomes, versatile catabolic traits, and a repertoire of BGCs possibly encoding drug-inspiring polyketides, non-ribosomal peptides, or post-translationally modified peptides. Using a machine learning approach (feature selection), we reveal that marine and non-marine
            <jats:italic>Flavobacteriaceae</jats:italic>
            genomes are differentially enriched in CAZymes and peptidases with distinct functionalities and molecular targets.
          </jats:p>
          <jats:sec>
            <jats:title>IMPORTANCE</jats:title>
            <jats:p>
              This is the most comprehensive study performed thus far on the biosynthetic potential within the
              <jats:italic>Flavobacteriaceae</jats:italic>
              family. Our findings reveal intertwined taxonomic and natural product biosynthesis diversification within the family. We posit that the carbohydrate, peptide, and secondary metabolism triad synergistically shaped the evolution of this keystone bacterial taxon, acting as major forces underpinning the broad host range and opportunistic-to-pathogenic behavior encompassed by species in the family. This study further breaks new ground for future research on select
              <jats:italic>Flavobacteriaceae</jats:italic>
              spp. as reservoirs of novel drug leads.
            </jats:p>
          </jats:sec>",en,mSystems,,,,,,,NA,NA,,10.1128_msystems.00643-23,Data/html/10.1128_msystems.00643-23
