paper,container.title,created,deposited,published.print,doi,indexed,issn,issue,issued,member,page,prefix,publisher,score,source,reference.count,references.count,is.referenced.by.count,title,type,url,volume,language,author,alternative.id,update.policy,abstract,short.container.title,assertion,link,license,reference,update_to,funder,published.online,unique_id,html_filename
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1387,Journal of Microbiology &amp; Biology Education,2018-07-03,2022-03-04,2017-12,10.1128/jmbe.v18i3.1387,2024-02-15,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,3,3,1,"Group Activity to Enhance Student Collaboration, Graph Interpretation, and Peer Evaluation of Ecological Concepts in a Large-Enrollment Class",journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1387,18,en,,10.1128/jmbe.v18i3.1387,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>This study presents an example for an activity that was implemented in a large enrollment (Principles of Ecology and Evolution) class to enhance student collaboration and critical thinking (e.g., graph interpretation and peer evaluation). In Spring 2015, a course redesign was initiated to move from teacher-centered to student-centered learning. We implemented six learning activities that each replaced one lecture. Here we will elaborate on two activities, McArthur and Wilson’s Island Biogeography Theory and Pikas and Climate Change. Both activities require students to use skills such as graph development and interpretation and quantitative reasoning. Students were divided into small groups and worked collaboratively on worksheets.  Upon completion of the worksheet, each group was asked to exchange their worksheet with another group. Students were given ten minutes to review and comment on the other group’s worksheet answers. They recorded their comments (positive and negative feedback) directly on the worksheet and handed this back to the original group. The group activity and peer evaluation exercise offered were positively perceived by most of the students. Through the activities students learned about the process of scientific research, including formulating hypotheses, working collaboratively, reviewing each others’ work, being reviewed by others, and learning that there can be more than one way to interpret a graph.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1387,Data/html/10.1128_jmbe.v18i3.1387
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1372,Journal of Microbiology &amp; Biology Education,2018-07-03,2022-03-04,2017-12,10.1128/jmbe.v18i3.1372,2024-08-29,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,8,8,3,Pre-Medical Preparation in Microbiology among Applicants and Matriculants in Osteopathic Medical School in the United States,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1372,18,en,,10.1128/jmbe.v18i3.1372,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>It is recognized that medical school curricula contain significant microbiology-related content as part of the training of future physicians who will be responsible stewards of antimicrobials. Surprisingly, osteopathic and allopathic medical schools do not require pre-medical microbiology coursework, and the extent to which medical students have completed microbiology coursework remains poorly understood. In this report, we show that fewer than 3% of applicants and matriculants to osteopathic medical school (OMS) have completed an undergraduate major or minor in microbiology, and fewer than 17% of applicants and matriculants to OMS have completed one or more microbiology-related courses. These data demonstrate limited pre-medical microbiology-related knowledge among osteopathic medical students, which may be associated with an increase in perceived stress when learning this content or during clinical rotations as well as a potential lack of interest in pursuing a career in infectious diseases.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1372,Data/html/10.1128_jmbe.v18i3.1372
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1357,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1357,2022-12-15,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,4,4,1,Kinesthetically Exploring Chromosomes from Cell Division and Meiosis to Mendelian Genetics,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1357,18,en,,10.1128/jmbe.v18i3.1357,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Physical models are widely used to help students understand what happens to chromosomes during mitosis and meiosis. They can also be used to explicate the genotype-phenotype map. This laboratory exercise combines both these subjects at a level appropriate for a college-level genetics class. Students first trace the steps of mitosis and oogenesis, with special attention to ploidy and chromosome count. They then use the alleles arrived at by this process to build marshmallow creatures. Finally, they are introduced to more complicated modes of inheritance such as sex-linked traits, incomplete dominance, multiple alleles, and polygenic traits. Evidence of positive student attitudes and learning outcomes is presented.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1357,Data/html/10.1128_jmbe.v18i3.1357
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1479,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1479,2022-04-05,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,0,0,0,24th Annual ASM Conference for Undergraduate Educators (ASMCUE) Late-Breaking Abstracts,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1479,18,en,,10.1128/jmbe.v18i3.1479,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Late-breaking abstracts from the 24th Annual ASM Conference for Undergraduate Educators (ASMCUE), held July 27-30, 2017 in Denver, CO.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1479,Data/html/10.1128_jmbe.v18i3.1479
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1347,Journal of Microbiology &amp; Biology Education,2018-07-03,2022-03-04,2017-12,10.1128/jmbe.v18i3.1347,2024-08-20,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,29,29,12,Context Determines Strategies for ‘Activating’ the Inclusive Classroom,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1347,18,en,,10.1128/jmbe.v18i3.1347,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>A number of reports have called for the transformation of college science pedagogy. For instructors interested in transforming their own classrooms, the number of approaches, tools, and literature on pedagogical transformation can be overwhelming. The literature is rich with examples of the positive significant effects of active learning, but is lacking on frameworks that can help guide implementation. In this manuscript, I use Fink’s conceptual framework for “creating significant learning experiences” and a conceptual framework for inclusive teaching and learning to focus on how situation-specific drivers inform the choice of active learning strategies. I argue essentially that while, on average, active learning may promote greater academic outcomes, the context of the implementation matters. Using personal examples and evidence from the literature, I provide a Perspective here on why context considerations should be the main drivers of effective pedagogies.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1347,Data/html/10.1128_jmbe.v18i3.1347
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1410,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1410,2024-01-08,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,0,0,1,"Using a Nurse’s Graphic Medicine Memoir to Help Students Learn about HIV/AIDSReview of:
            <i>Taking Turns: Stories from HIV/AIDS Care Unit 371</i>
            ; MK Czerwiec; (2017). The Pennsylvania State University Press, University Park, PA. 224 pages.",journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1410,18,en,,10.1128/jmbe.v18i3.1410,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Review of: Taking Turns: Stories from HIV/AIDS Care Unit 371; MK Czerwiec; (2017). The Pennsylvania State University Press, University Park, PA. 224 pages.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1410,Data/html/10.1128_jmbe.v18i3.1410
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1304,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1304,2022-04-02,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,23,23,0,Design of a Lyme Disease Vaccine as an Active Learning Approach in a Novel Interdisciplinary Graduate-Level Course,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1304,18,en,,10.1128/jmbe.v18i3.1304,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>A biomedical sciences graduate program needed an introductory class that would develop skills for students interested in a wide variety of disciplines, such as microbiology or cancer biology, and a diverse array of biomedical careers. Faculty created a year-long student-centered course, Scientific Discovery, to serve this need. The course was divided into four modules with progressive skill outcomes. Each module had a focus related to each of the major research areas of the collective faculty: molecular biology, biochemistry, neuroscience, and infectious disease. First-year graduate students enter the program with relevant college-level biology and chemistry coursework but not in-depth content knowledge of any of the focus areas. Each module features a biomedical problem for the students to gain specific content knowledge while developing skills outcomes, such as the ability to conduct scholarly inquiry. In 2015, the theme of the infectious disease module was to create an effective human vaccine to prevent Lyme disease. The module required students to learn fundamental concepts of microbiology and immunology and then apply that knowledge to design their own Lyme disease vaccine. The class culminated with students communicating their creative designs in the form of a “white paper” and a pitch to “potential investors.” By the end of the module, students had developed fundamental knowledge, applied that knowledge with great creativity, and met the skills learning outcomes, as evidenced by their ability to conduct scholarly inquiry and apply knowledge gained during this module to a novel problem, as part of their final exam.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1304,Data/html/10.1128_jmbe.v18i3.1304
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1328,Journal of Microbiology &amp; Biology Education,2018-07-03,2022-03-04,2017-12,10.1128/jmbe.v18i3.1328,2022-04-02,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,5,5,0,Promoting Quantitative Skills in Introductory Classes Using Optimal Foraging Theory and a Model-Assisted Activity,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1328,18,en,,10.1128/jmbe.v18i3.1328,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>TMathematical models help students identify and understand underlying scientific patterns, while improving and reinforcing quantitative skills. However, they are often omitted from introductory undergraduate science classes. As a result, math-heavy theories, like optimal foraging theory, are often omitted from these classes. While optimal foraging easily fits into the curriculum of any class discussing food webs and energy transfer, this theory is often not explained until the graduate level. In this article, I describe a quantitative-rich lesson paired with a hands-on active learning module (or alternatively, a demonstration).  This lesson was used in an introductory-level environmental science course but is suited for a range of biology and environmental science classes or laboratories.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1328,Data/html/10.1128_jmbe.v18i3.1328
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1375,Journal of Microbiology &amp; Biology Education,2018-07-03,2022-03-04,2017-12,10.1128/jmbe.v18i3.1375,2022-03-29,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,2,2,3,Using a Modified Version of Pictionary to Help Students Review Course Material,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1375,18,en,,10.1128/jmbe.v18i3.1375,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Many college professors spend the last week or day of classes reviewing course material to help students prepare for the final exam. A productive review session should be engaging and student-centered. Games are fun exercises that work well for reviewing material. Here I describe a modified version of the board game Pictionary to be used as a review exercise. The game serves as a helpful final review exercise in several ways. First of all, it helps students review important concepts in a random order (not in the order taught in class) and ensures a variety of topics will be covered. Second, the modifications encourage students to think deeply about a term/concept, provide examples and make connections with other terms/concepts. Finally, it encourages creativity, teamwork, and active participation by all students. I use this modified Pictionary game as a final exam review in both an introductory biology class for majors and an upper-division microbiology class. It works well for small class sizes (ranging in size from ~10-25 students).</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1375,Data/html/10.1128_jmbe.v18i3.1375
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1322,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1322,2023-12-14,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,27,27,13,Development and Validation of the Microbiology for Health Sciences Concept Inventory,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1322,18,en,,10.1128/jmbe.v18i3.1322,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Identifying misconceptions in student learning is a valuable practice for evaluating student learning gains and directing educational interventions. By accurately identifying students’ knowledge and misconceptions about microbiology concepts, instructors can design effective classroom practices centered on student understanding. Following the development of ASM’s Curriculum Guidelines in 2012, we developed a concept inventory, the Microbiology for Health Sciences Concept Inventory (MHSCI), that measures learning gains and identifies student misconceptions in health sciences microbiology classrooms. The 23-question MHSCI was delivered to a wide variety of students at multiple institution types. Psychometric analysis identified that the MHSCI instrument is both discriminatory and reliable in measuring student learning gains. The MHSCI results correlated with course outcomes, showing the value of using the instrument alongside course level assessments to measure student learning. The MHSCI is a reliable and efficient way to measure student learning in microbiology and can be used both as a faculty development tool and an effective student assessment tool.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1322,Data/html/10.1128_jmbe.v18i3.1322
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1529,Journal of Microbiology &amp; Biology Education,2018-07-03,2022-03-04,2017-12,10.1128/jmbe.v18i3.1529,2022-03-29,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,3,3,1,"Ensuring the Future of
            <i>JMBE</i>",journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1529,18,en,,10.1128/jmbe.v18i3.1529,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>In my last editorial, I described the growing success of JMBE and the need for the publication to innovate and evolve.  For example, in the past year, we have expanded our editorial board, moved to a continuous publication model, and continued to broaden our audience through themed issues. Since JMBE was established in 2000, the publication has grown exponentially from five articles that first year to over 100 published in 2016. The journal was the American Society for Microbiology’s (ASM) first open-access publication and, throughout these 17 years, the Society has supported the quality of this biological and microbiological sciences teaching practitioner journal and subsidized all production costs.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1529,Data/html/10.1128_jmbe.v18i3.1529
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1326,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1326,2022-04-04,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,8,8,0,Demonstrating Principles of Metabolism through Herbicide Treatment of Microalgae,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1326,18,en,,10.1128/jmbe.v18i3.1326,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>An undergraduate laboratory experiment is described which illustrates blockade of a metabolic pathway and the potential environmental impacts of some herbicides. Students use a spectrophotometric assay to examine branched chain amino acid (BCAA) depletion in microalgae cultures treated with sulfosulfuron, an herbicide and known inhibitor of BCAA biosynthesis. Students also compare the growth of microalgae with and without sulfosulfuron treatment. The experiment provides student training in basic cell culture, biochemical assay techniques, and the use of a microplate spectrophotometer.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1326,Data/html/10.1128_jmbe.v18i3.1326
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1327,Journal of Microbiology &amp; Biology Education,2018-07-03,2022-03-04,2017-12,10.1128/jmbe.v18i3.1327,2024-02-15,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,15,15,2,Student Use of Self-Data for Out-of-Class Graphing Activities Increases Student Engagement and Learning Outcomes,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1327,18,en,,10.1128/jmbe.v18i3.1327,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Two out-of-class graphing activities related to hormonal regulation of the reproductive cycle and stress responses are used to determine whether student use of self-data vs. provided data increases engagement, learning outcomes, and attitude changes. Comparisons of quizzes and surveys for students using self- vs. provided data suggest that while both activities increase learning outcomes, use of self-data compared with provided data has a greater impact on increasing learning outcomes, promotes recognition that hormones are relevant, and enhances confidence in graphing skills and graphing efficacy.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1327,Data/html/10.1128_jmbe.v18i3.1327
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1363,Journal of Microbiology &amp; Biology Education,2018-07-03,2023-09-03,2017-12,10.1128/jmbe.v18i3.1363,2023-09-04,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,15,15,2,Build the Read: A Hands-On Activity for Introducing Microbiology Students to Next-Generation DNA Sequencing and Bioinformatics,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1363,18,en,,10.1128/jmbe.v18i3.1363,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Next-Generation Sequencing (NGS) is the current standard for providing genomic data, by virtue of the ability of the technology to generate a considerable amount of information rapidly and at low cost. The data generated can be of key importance to research and addressing issues in public health and, thus, is relevant to society. Unsurprisingly, content relating to the principle and chemistry underlying Next-Generation Sequencing is presented to almost every microbiology-related class, to professionals across multiple fields and, to the general public as popular science. The most commonly utilized NGS platforms (MiSeq, NextSeq and HighSeq) are those provided by Illumina. In this paper, we describe a hands-on activity for students to represent the chemistry underlying Illumina-based NGS, by creating representative reads using LEGO blocks, to link indexes, assemble the sequence and ‘identify’ the bacteria from which the DNA originated, thereby, in the process introducing the participants to the basic principles of bioinformatics.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1363,Data/html/10.1128_jmbe.v18i3.1363
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1319,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1319,2024-08-29,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,27,27,12,Concept Inventory Development Reveals Common Student Misconceptions about Microbiology,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1319,18,en,,10.1128/jmbe.v18i3.1319,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Misconceptions, or alternative conceptions, are incorrect understandings that students have incorporated into their prior knowledge. The goal of this study was the identification of misconceptions in microbiology held by undergraduate students upon entry into an introductory, general microbiology course. This work was the first step in developing a microbiology concept inventory based on the American Society for Microbiology’s Recommended Curriculum Guidelines for Undergraduate Microbiology. Responses to true/false (T/F) questions accompanied by written explanations by undergraduate students at a diverse set of institutions were used to reveal misconceptions for fundamental microbiology concepts. These data were analyzed to identify the most difficult core concepts, misalignment between explanations and answer choices, and the most common misconceptions for each core concept. From across the core concepts, nineteen misconception themes found in at least 5% of the coded answers for a given question were identified. The top five misconceptions, with coded responses ranging from 19% to 43% of the explanations, are described, along with suggested classroom interventions. Identification of student misconceptions in microbiology provides a foundation upon which to understand students’ prior knowledge and to design appropriate tools for improving instruction in microbiology.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1319,Data/html/10.1128_jmbe.v18i3.1319
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1320,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1320,2024-08-29,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,39,39,15,"Development, Validation, and Application of the Microbiology Concept Inventory",journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1320,18,en,,10.1128/jmbe.v18i3.1320,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>If we are to teach effectively, tools are needed to measure student learning. A widely used method for quickly measuring student understanding of core concepts in a discipline is the concept inventory (CI). Using the American Society for Microbiology Curriculum Guidelines (ASMCG) for microbiology, faculty from 11 academic institutions created and validated a new microbiology concept inventory (MCI). The MCI was developed in three phases. In phase one, learning outcomes and fundamental statements from the ASMCG were used to create T/F questions coupled with open responses. In phase two, the 743 responses to MCI 1.0 were examined to find the most common misconceptions, which were used to create distractors for multiple-choice questions. MCI 2.0 was then administered to 1,043 students. The responses of these students were used to create MCI 3.0, a 23-question CI that measures students’ understanding of all 27 fundamental statements. MCI 3.0 was found to be reliable, with a Cronbach’s alpha score of 0.705 and Ferguson’s delta of 0.97. Test item analysis demonstrated good validity and discriminatory power as judged by item difficulty, item discrimination, and point-biserial correlation coefficient. Comparison of pre- and posttest scores showed that microbiology students at 10 institutions showed an increase in understanding of concepts after instruction, except for questions probing metabolism (average normalized learning gain was 0.15). The MCI will enable quantitative analysis of student learning gains in understanding microbiology, help to identify misconceptions, and point toward areas where efforts should be made to develop teaching approaches to overcome them.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1320,Data/html/10.1128_jmbe.v18i3.1320
https://journals.asm.org/doi/10.1128/jmbe.v18i3.1292,Journal of Microbiology &amp; Biology Education,2017-11-17,2022-03-04,2017-12,10.1128/jmbe.v18i3.1292,2023-12-14,"1935-7877,1935-7885",3,2017-12,235,NA,10.1128,American Society for Microbiology,0,Crossref,18,18,3,A Simulator-Assisted Workshop for Teaching Chemostat Cultivation in Academic Classes on Microbial Physiology,journal-article,http://dx.doi.org/10.1128/jmbe.v18i3.1292,18,en,,10.1128/jmbe.v18i3.1292,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Understanding microbial growth and metabolism is a key learning objective of microbiology and biotechnology courses, essential for understanding microbial ecology, microbial biotechnology and medical microbiology. Chemostat cultivation, a key research tool in microbial physiology that enables quantitative analysis of growth and metabolism under tightly defined conditions, provides a powerful platform to teach key features of microbial growth and metabolism.</jats:p>
          <jats:p>Substrate-limited chemostat cultivation can be mathematically described by four equations. These encompass mass balances for biomass and substrate, an empirical relation that describes distribution of consumed substrate over growth and maintenance energy requirements (Pirt equation), and a Monod-type equation that describes the relation between substrate concentration and substrate-consumption rate. The authors felt that the abstract nature of these mathematical equations and a lack of visualization contributed to a suboptimal operative understanding of quantitative microbial physiology among students who followed their Microbial Physiology B.Sc. courses.</jats:p>
          <jats:p>The studio-classroom workshop presented here was developed to improve student understanding of quantitative physiology by a set of question-guided simulations. Simulations are run on Chemostatus, a specially developed MATLAB-based program, which visualizes key parameters of simulated chemostat cultures as they proceed from dynamic growth conditions to steady state.</jats:p>
          <jats:p>In practice, the workshop stimulated active discussion between students and with their teachers. Moreover, its introduction coincided with increased average exam scores for questions on quantitative microbial physiology. The workshop can be easily implemented in formal microbial physiology courses or used by individuals seeking to test and improve their understanding of quantitative microbial physiology and/or chemostat cultivation.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v18i3.1292,Data/html/10.1128_jmbe.v18i3.1292
https://journals.asm.org/doi/10.1128/jmbe.v19i3.1592,Journal of Microbiology &amp; Biology Education,2018-12-14,2022-03-04,2018-01,10.1128/jmbe.v19i3.1592,2022-04-05,"1935-7877,1935-7885",3,2018-01,235,NA,10.1128,American Society for Microbiology,0,Crossref,22,22,2,Enhancing Graduate Students’ Ability to Conduct and Communicate Research through an Interdisciplinary Lens,journal-article,http://dx.doi.org/10.1128/jmbe.v19i3.1592,19,en,,10.1128/jmbe.v19i3.1592,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>This research is a part of a longitudinal study of the Computation and Mathematics for Biological Networks (COMBINE) program at the University of Maryland. The mission of COMBINE is to train doctoral students from a wide range of fields to pursue interdisciplinary research. Here, we focus on one component of COMBINE, a semester-long course titled Data Practicum at the Intersection of the Physical, Computer, and Life Sciences. The goal of this study was to explore the effectiveness of the teaching practices that were used in the Data Practicum. We investigated their impact on graduate students’ confidence to conduct research through an interdisciplinary lens and to communicate their research to diverse audiences. We used validated pre- and post-course online surveys, in-class observations, collection of artifacts, and interviews. Interviewed students and instructors highlighted the course’s iterative process, peer review system, and unique incorporation of outside research already being conducted by students as the most impactful aspects of the course. Based on students’ reports and artifacts, the Data Practicum was successful in helping them to communicate their research visually, orally, and in text to a wide and varied audience, to critically review others’ work, inside and outside their discipline, and to develop awareness of research in other disciplines. We observed that it is possible to enhance interdisciplinary communication skills through an iterative teaching approach that gives students a chance to incorporate feedback from multiple sources. This course could serve as a model for other graduate programs wishing to increase training in interdisciplinary skills.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v19i3.1592,Data/html/10.1128_jmbe.v19i3.1592
https://journals.asm.org/doi/10.1128/jmbe.v19i2.1542,Journal of Microbiology &amp; Biology Education,2018-06-29,2022-03-04,2018-01,10.1128/jmbe.v19i2.1542,2022-04-04,"1935-7877,1935-7885",2,2018-01,235,NA,10.1128,American Society for Microbiology,0,Crossref,10,10,0,Student-Designed High-Throughput Assays to Assess Effects of Growth Insults in Budding Yeast,journal-article,http://dx.doi.org/10.1128/jmbe.v19i2.1542,19,en,,10.1128/jmbe.v19i2.1542,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Modern high-throughput screening is a versatile method used widely in academic and industrial labs for genetic and pharmacological testing, but is underutilized in undergraduate laboratories.  We designed an open inquiry-based laboratory activity exploiting a small-scale high-throughput screening assay of the budding yeast S. cerevisiae to promote active learning and introduce students to modern data collection and analysis techniques. In this activity, students at both the high school and university levels generate growth curves of S. cerevisiae using a microplate reader after treatment with their insult of choice.  This lab presents an ideal opportunity for both high school and university students to actively learn about the process of science as well as high-throughput data collection and analysis in a cost-effective manner.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v19i2.1542,Data/html/10.1128_jmbe.v19i2.1542
https://journals.asm.org/doi/10.1128/jmbe.v19i2.1599,Journal of Microbiology &amp; Biology Education,2018-08-30,2022-03-04,2018-01,10.1128/jmbe.v19i2.1599,2024-08-23,"1935-7877,1935-7885",2,2018-01,235,NA,10.1128,American Society for Microbiology,0,Crossref,6,6,12,"The Use of Baker’s Yeast in the Resazurin Reduction Test: A Simple, Low-Cost Method for Determining Cell Viability in Proliferation and Cytotoxicity Assays",journal-article,http://dx.doi.org/10.1128/jmbe.v19i2.1599,19,en,,10.1128/jmbe.v19i2.1599,http://dx.doi.org/10.1128/asmj-crossmark-policy-page,"<jats:p>Cell viability assays require expensive commercial testing kits and sophisticated cell culture techniques. Thus, a laboratory activity for testing the cellular proliferative and cytotoxic effects of certain substances using baker’s yeast (Saccharomyces cerevisiae) in resazurin reduction test (RRT) was developed. This activity is based on the fact that a laboratory-prepared resazurin has identical effects to a resazurin-based commercial kits and that S. cerevisiae is an established model system for eukaryotic organisms. Here, a complete procedure based on optimized conditions was described in detail, from preparation of test materials and solutions up to the gathering and analysis of data. This laboratory activity provides a simple and cheap alternative to conventional cell viability assays and is therefore recommended for use in institutions with limited budget for the acquisition of materials for instruction purposes.</jats:p>",J Microbiol Biol Educ.,,,,,,,NA,10.1128_jmbe.v19i2.1599,Data/html/10.1128_jmbe.v19i2.1599
